"IDSCHOOL","IDTEACH","TT3G01","TCHAGEGR","T3JOBSA","T3WLOAD","T3SELF","SCHLOC","T3PLACRE"
"3107","310716","1","6",12.4558928727286,14.5935046385471,14.1521674442339,"2","2"
"3107","310717","1","5",NA,NA,NA,"2","2"
"3107","310719","1","6",14.1610279665395,9.08694006501917,15.5092644957646,"2","2"
"3107","310720","1","6",12.0084912419403,5.9649846515375,11.2662537037369,"2","2"
"3108","310802","1","4",8.24682116610909,9.5172454773583,14.8785471800774,"2","1"
"3108","310804","1","4",10.411217112628,12.2738895251562,15.3186631091559,"2","1"
"3108","310805","1","3",11.1334965675332,6.0882492227805,9.47744902565092,"2","1"
"3108","310806","2","3",9.50970294540419,12.1326955617324,14.8785471800774,"2","1"
"3108","310807","2","5",12.8356953777482,12.2559601329754,10.1217790141451,"2","1"
"3108","310808","1","4",10.3177493887448,9.2774398569402,12.2024095410182,"2","1"
"3108","310809","1","5",6.5408800463451,10.9471145037771,14.1889837049748,"2","1"
"3108","310810","2","4",9.28573360357615,6.50958993902928,14.1060574064195,"2","1"
"3108","310811","1","5",9.36005540326123,9.9072097572907,13.0657253741987,"2","1"
"3108","310812","1","5",11.1872123291103,9.9072097572907,11.8903575952578,"2","1"
"3108","310813","1","4",11.0554324582991,10.0080625883077,11.8594236743171,"2","1"
"3108","310814","2","4",13.1133687128842,9.362604469799,10.8725989788516,"2","1"
"3108","310815","2","4",13.3217628511363,10.9471145037771,14.4778027280058,"2","1"
"3108","310817","1","5",9.0176353519169,9.00177545216037,14.6003052244521,"2","1"
"3108","310818","1","3",14.6616975170807,8.97264018986657,11.2662537037369,"2","1"
"3108","310819","2","3",11.1334965675332,9.12504002340337,12.0998638207492,"2","1"
"3108","310820","1","4",11.1116026520435,11.9489192918792,11.3622519041671,"2","1"
"3109","310901","2","4",13.1122139263677,8.97264018986657,12.894113470363,"1","2"
"3109","310902","1","3",14.2818950120612,5.9649846515375,12.7153005449837,"1","2"
"3109","310903","1","5",12.7471202614735,9.00177545216037,11.4568550903456,"1","2"
"3109","310904","2","4",11.766757150897,6.39529006387668,15.2051686471297,"1","2"
"3109","310905","1","6",12.0084912419403,8.3271820713578,12.8418116714368,"1","2"
"3109","310906","1","3",11.5237234142029,8.84713444460098,14.6448527568294,"1","2"
"3109","310908","1","6",14.9369164200495,9.362604469799,12.2024095410182,"1","2"
"3109","310909","1","5",12.2896353678869,8.97264018986657,11.2662537037369,"1","2"
"3109","310911","2","3",11.3902805775537,9.12504002340337,11.2662537037369,"1","2"
"3109","310912","1","5",11.5439543638546,9.9228979754489,10.2163011454944,"1","2"
"3109","310913","1","4",12.6261464529796,6.0882492227805,11.2662537037369,"1","2"
"3109","310914","1","4",12.9566691862421,9.5463807396521,12.0574965291694,"1","2"
"3109","310916","1","4",11.8410789505821,7.83188261236322,12.2957933925652,"1","2"
"3109","310917","1","6",14.2281792504841,7.27831262878105,15.5092644957646,"1","2"
"3109","310918","1","2",14.4521485923121,10.2837269930875,12.541396809764,"1","2"
"3109","310919","1","3",10.0847892903337,12.1214896916194,11.2662537037369,"1","2"
"3110","311001","1","5",11.1872123291103,11.85478998293,10.8719538130182,"2","2"
"3110","311002","1","6",11.6182643952706,11.2003671683309,14.0237406609784,"2","2"
"3110","311003","1","5",13.3849946538953,11.85478998293,11.1632050299809,"2","2"
"3110","311004","1","4",11.5872340155124,10.7140324054267,13.6833063200991,"2","2"
"3110","311005","2","3",11.766757150897,6.27202549263369,12.3431904924085,"2","2"
"3110","311006","1","3",14.9369164200495,8.97264018986657,10.351970059559,"2","2"
"3110","311008","1","5",11.6195640409214,8.47734073087199,10.5230892279003,"2","2"
"3110","311009","2","3",11.3765303042273,9.12504002340337,15.5092644957646,"2","2"
"3110","311011","1","3",11.3765303042273,8.73283456944838,9.63531328710013,"2","2"
"3110","311012","1","4",14.6938826833554,8.84713444460098,9.14494123369995,"2","2"
"3110","311013","1","6",13.2012327979091,12.370260008128,10.9542017579764,"2","2"
"3110","311015","1","5",13.8344933812729,5.9649846515375,14.7129611030307,"2","2"
"3110","311016","1","4",13.3015319014847,7.05419522652105,11.2138005276689,"2","2"
"3110","311017","1","5",NA,11.4782727471333,12.622653845624,"2","2"
"3110","311018","2","4",NA,NA,NA,"2","2"
"3110","311019","1","3",14.9369164200495,11.8144488505233,15.5092644957646,"2","2"
"3110","311020","1","4",10.9656974194496,11.85478998293,12.5343070825776,"2","2"
"3111","311101","2","6",13.3015319014847,8.60956999820539,10.0440334089457,"1","2"
"3111","311102","1","3",15.1262343951665,5.9649846515375,12.5100878920157,"1","2"
"3111","311103","2","1",12.6934044998964,7.55621820758343,12.4878581893446,"1","2"
"3111","311104","2","6",11.1537275171848,7.43071246231784,11.1981491292323,"1","2"
"3111","311105","1","4",15.1262343951665,8.73283456944838,14.6448527568294,"1","2"
"3111","311106","1","3",15.1262343951665,6.1173844850743,13.9154560198108,"1","2"
"3111","311107","2","4",11.3765303042273,10.9829732881387,10.2361398461104,"1","2"
"3111","311108","2","4",13.5743243972813,6.78749551783167,12.339946692361,"1","2"
"3111","311109","1","4",11.3765303042273,9.239339898556,13.2704946622855,"1","2"
"3111","311110","1","4",10.7011448557221,9.362604469799,11.4783009849768,"1","2"
"3111","311111","2","3",11.1872123291103,6.36615480158288,15.5092644957646,"1","2"
"3111","311112","1","2",12.0097908875911,5.9649846515375,12.1061954955343,"1","2"
"3111","311113","1","4",12.470601712854,6.0882492227805,12.5447585677479,"1","2"
"3111","311114","1","4",13.3015319014847,6.1173844850743,13.4149925768112,"1","2"
"3111","311116","1","3",12.6463774026311,10.9179792414833,11.4317424685811,"1","2"
"3111","311118","1","5",12.2530666218763,9.08694006501917,12.3209645703458,"1","2"
"3111","311119","1","4",13.3015319014847,9.362604469799,13.310643050568,"1","2"
"3111","311120","2","3",11.1537275171848,10.6423148367035,9.68904933866628,"1","2"
"3112","311201","1","5",11.766757150897,8.97264018986657,13.7948944975416,"2","2"
"3112","311202","2","3",13.3686568575364,12.1214896916194,12.3763831032018,"2","2"
"3112","311203","2","5",14.5264703919971,5.9649846515375,11.4568550903456,"2","2"
"3112","311204","1","5",9.89547131521672,10.4383680006469,15.5092644957646,"2","2"
"3112","311205","1","3",11.0431780503411,9.6315453525109,13.2644571196928,"2","2"
"3112","311206","1","3",13.3552476630618,11.8839252452238,10.4467419862682,"2","2"
"3112","311207","1","4",13.8160584883246,10.2837269930875,13.2824379761242,"2","2"
"3112","311208","1","4",13.3686568575364,NA,11.1912643487784,"2","2"
"3112","311209","1","4",13.98514551379,6.35719010549249,15.5092644957646,"2","2"
"3112","311210","1","4",11.1872123291103,14.5845399424567,15.5092644957646,"2","2"
"3112","311211","1","5",12.9784300108666,9.6696453108951,11.6035421631651,"2","2"
"3112","311213","1","4",11.1321969218825,9.8937627131551,9.11713954077556,"2","2"
"3112","311214","1","5",11.7805074242234,9.362604469799,12.8786071147914,"2","2"
"3112","311215","1","4",11.1104360972579,5.9649846515375,13.0239494474199,"2","2"
"3112","311216","1","4",9.36121018977776,9.12504002340337,12.1057661747546,"2","2"
"3112","311217","1","5",14.0388612753671,6.48045467673548,8.52551495758273,"2","2"
"3112","311218","1","3",11.6207188274379,11.7023901493933,10.0433241794301,"2","2"
"3112","311219","1","3",9.89763069210737,8.97264018986657,11.9176440846219,"2","2"
"3112","311220","1","5",11.8191732668234,9.12504002340337,13.8373363678874,"2","2"
"3112","311221","1","4",15.1262343951665,12.2738895251562,13.2304839818464,"2","2"
"3112","311223","1","3",10.8674023605638,8.97264018986657,10.0340285792868,"2","2"
"3112","311224","1","3",10.6160073692045,8.97264018986657,10.7551465004521,"2","2"
"3113","311301","1","5",NA,NA,NA,"2","2"
"3113","311302","1","5",11.5774391757801,6.50958993902928,11.5703495523718,"2","2"
"3113","311303","1","5",9.69456244366398,9.6696453108951,10.3881425851457,"2","2"
"3113","311304","1","6",NA,NA,NA,"2","2"
"3113","311305","2","3",10.0513044784083,9.3917397320928,13.1477626358715,"2","2"
"3113","311306","1","6",11.766757150897,8.16357636770801,13.6833063200991,"2","2"
"3113","311307","2","6",11.5237234142029,9.09590476110957,12.7782317868901,"2","2"
"3113","311308","1","5",12.0097908875911,11.4625845289751,15.1835093986515,"2","2"
"3113","311309","1","4",12.6463774026311,8.84713444460098,12.704173836505,"2","2"
"3113","311310","1","4",11.1334965675332,9.00177545216037,11.8550603364674,"2","2"
"3113","311311","1","5",9.61765312094641,11.4625845289751,12.4098620233895,"2","2"
"3113","311312","2","6",NA,NA,NA,"2","2"
"3113","311313","1","4",11.1872123291103,8.58043473591159,13.2374485739666,"2","2"
"3113","311314","2","4",13.3686568575364,8.97264018986657,11.2662537037369,"2","2"
"3113","311315","2","3",14.8832006584724,6.51855463511968,10.8646428817261,"2","2"
"3113","311316","2","3",4.65497652438689,10.0752978089857,15.5092644957646,"2","2"
"3113","311317","1","4",15.1262343951665,8.97264018986657,15.5092644957646,"2","2"
"3113","311318","1","3",11.3765303042273,9.2483045946464,12.9384132926331,"2","2"
"3113","311319","1","4",11.3765303042273,7.19314801592225,12.1057661747546,"2","2"
"3113","311320","2","5",13.110914280717,7.19314801592225,12.1057661747546,"2","2"
"3114","311401","2","4",NA,NA,NA,"2","2"
"3114","311402","1","6",11.1872123291103,11.978054554173,12.0352706071067,"2","2"
"3114","311403","2","6",11.5237234142029,8.97264018986657,14.0958778311123,"2","2"
"3114","311404","1","4",12.8894111393252,9.3782926879572,11.7454445834089,"2","2"
"3114","311405","1","2",9.69326279801321,11.7785900661617,11.2662537037369,"2","2"
"3114","311406","1","4",14.0388612753671,5.9649846515375,15.5092644957646,"2","2"
"3114","311409","1","6",12.470601712854,6.81663078012547,13.6936496297596,"2","2"
"3114","311410","1","6",11.1872123291103,9.12504002340337,11.2662537037369,"2","2"
"3114","311411","1","6",11.6195640409214,10.2837269930875,11.7572699520185,"2","2"
"3114","311412","1","5",13.2012327979091,9.6315453525109,12.4375080065695,"2","2"
"3114","311413","2","3",11.4302460658044,8.97264018986657,13.9260288741986,"2","2"
"3114","311414","1","6",15.1262343951665,10.2837269930875,15.5092644957646,"2","2"
"3114","311415","1","5",9.79356190158885,8.97264018986657,11.2662537037369,"2","2"
"3114","311416","1","5",11.6195640409214,6.24289023033989,12.9978238968697,"2","2"
"3114","311417","1","4",8.72890817321288,11.7315254116871,13.5030482431509,"2","2"
"3114","311418","1","5",12.8691801896736,8.97264018986657,11.7505051507103,"2","2"
"3114","311419","1","4",13.1244683343258,8.02238240428421,14.0820216122857,"2","2"
"3114","311420","1","4",14.6414665674291,6.88610717482606,13.2139996843044,"2","2"
"3115","311501","1","4",10.272819388069,9.3917397320928,9.85663524080248,"2","2"
"3115","311502","1","5",13.3015319014847,8.58043473591159,13.3348911521922,"2","2"
"3115","311503","1","4",10.5970760652036,9.2483045946464,11.4129407765563,"2","2"
"3115","311504","2","2",11.0109928840664,8.70369930715458,12.6973279803676,"2","2"
"3115","311505","1","2",11.3765303042273,9.12504002340337,11.1008888307958,"2","2"
"3115","311506","1","4",10.9322126075241,9.3917397320928,11.1948885962083,"2","2"
"3115","311507","1","4",11.5439543638546,9.2774398569402,13.3694803133681,"2","2"
"3115","311508","1","6",15.1262343951665,6.66198977256607,14.8560110011869,"2","2"
"3115","311509","1","4",11.1872123291103,11.1062378593817,10.6459821763198,"2","2"
"3115","311510","1","3",13.110914280717,14.6136752047505,14.9114681333301,"2","2"
"3115","311511","2","6",11.5439543638546,11.4244845705909,10.5459775117994,"2","2"
"3115","311512","1","5",11.1334965675332,11.9690898580826,11.8303056642459,"2","2"
"3115","311513","1","3",13.795827538673,9.6696453108951,13.9304951762705,"2","2"
"3115","311514","1","4",12.6463774026311,9.12504002340337,11.3478564828616,"2","2"
"3115","311515","2","3",11.5439543638546,8.97264018986657,10.4750108783043,"2","2"
"3115","311516","1","4",12.2610527880853,7.05419522652105,10.1832567078548,"2","2"
"3115","311517","2","2",11.1334965675332,8.97264018986657,9.77087332189672,"2","2"
"3115","311518","2","4",10.9428789467654,9.08694006501917,11.3111620510652,"2","2"
"3115","311519","1","5",14.0925770369442,9.239339898556,11.5814535939071,"2","2"
"3115","311520","1","3",12.6274460986303,12.8050477685124,12.0162072985043,"2","2"
"3116","311601","1","4",10.4771755138941,9.2483045946464,15.5092644957646,"1","2"
"3116","311602","1","3",14.6938826833554,6.27202549263369,12.7223432899296,"1","2"
"3116","311603","1","5",10.065429840191,10.9403909817093,9.67376874721356,"1","2"
"3116","311604","2","1",14.4712129871782,5.9649846515375,11.6987688106398,"1","2"
"3116","311605","1","5",12.8691801896736,7.55621820758343,12.1061954955343,"1","2"
"3116","311606","1","6",9.4515287069699,8.69473461106419,10.9612914851628,"1","2"
"3116","311607","1","3",13.8344933812729,14.9857100925021,11.2662537037369,"1","2"
"3116","311608","1","2",11.766757150897,9.6315453525109,11.969715428495,"1","2"
"3116","311609","2","6",14.6616975170807,7.27831262878105,14.544848092309,"1","2"
"3116","311610","1","5",11.3765303042273,8.97264018986657,13.761561364002,"1","2"
"3116","311611","1","3",15.1262343951665,6.33701953928909,15.5092644957646,"1","2"
"3116","311612","2","5",9.11702166656715,10.4383680006469,11.8971922235298,"1","2"
"3116","311613","1","4",11.766757150897,9.5172454773583,11.8051463663493,"1","2"
"3116","311614","1","3",12.3031776532267,8.97264018986657,6.96995773452011,"1","2"
"3116","311615","2","2",11.3765303042273,7.38140663382064,11.2662537037369,"1","2"
"3116","311616","1","5",11.8397793049313,5.9649846515375,11.4111667155857,"1","2"
"3116","311617","1","3",13.795827538673,8.84713444460098,12.3192168535844,"1","2"
"3117","311701","1","5",11.3765303042273,8.94350492757277,11.0756523171281,"3","1"
"3117","311702","1","4",11.3765303042273,9.09590476110957,10.9396322366846,"3","1"
"3117","311703","1","5",10.272819388069,8.97264018986657,15.5092644957646,"3","1"
"3117","311704","1","6",11.1872123291103,12.0923544293256,13.949003748655,"3","1"
"3117","311705","1","3",12.8691801896736,9.362604469799,12.2024095410182,"3","1"
"3117","311706","1","5",11.766757150897,5.9649846515375,11.2332822970493,"3","1"
"3117","311707","2","6",10.9441785924162,11.3101846954383,12.072794768067,"3","1"
"3117","311708","1","3",11.3765303042273,9.12504002340337,11.6035421631651,"3","1"
"3117","311709","1","6",13.1122139263677,5.9649846515375,11.59200880085,"3","1"
"3117","311710","1","4",10.5093724484378,6.93989535136846,13.6097881607823,"3","1"
"3117","311711","2","4",14.2281792504841,6.27202549263369,14.8394722294838,"3","1"
"3117","311712","1","4",13.4056006920032,10.9336674596415,12.7809682452393,"3","1"
"3117","311713","1","6",11.1872123291103,9.00177545216037,11.7791447077023,"3","1"
"3117","311714","1","5",6.28559190169297,8.94350492757277,12.5849570544266,"3","1"
"3117","311715","1","3",14.4521485923121,6.1173844850743,13.2995566564776,"3","1"
"3117","311716","1","4",12.524317474431,9.239339898556,14.4593119375221,"3","1"
"3117","311717","1","5",11.3765303042273,9.5172454773583,14.3056032267928,"3","1"
"3117","311718","1","4",12.8691801896736,6.0882492227805,10.0639083395401,"3","1"
"3117","311719","1","4",9.96344039338342,13.815817252705,12.907675992563,"3","1"
"3117","311720","1","5",14.0388612753671,9.09590476110957,11.3854899828171,"3","1"
"3118","311801","2","4",15.1262343951665,6.88610717482606,13.9440660286054,"2","2"
"3118","311802","1","4",10.9656974194496,9.362604469799,6.77542970709063,"2","2"
"3118","311803","2","5",11.6195640409214,6.91076008907466,13.9879365300959,"2","2"
"3118","311804","1","6",8.25878715100118,9.362604469799,11.8583723718506,"2","2"
"3118","311805","1","6",5.45724923609473,14.5554046801629,12.3819037161502,"2","2"
"3118","311806","2","4",15.1262343951665,5.9649846515375,11.37143050759,"2","2"
"3118","311807","1","5",10.6323451655634,8.10978819116561,11.2271787531432,"2","2"
"3118","311808","1","6",9.22410034260046,11.7023901493933,11.7232186613462,"2","2"
"3118","311809","1","5",14.8845003041232,11.4625845289751,12.8150195359116,"2","2"
"3118","311810","1","5",14.0619217456423,7.01161292009166,10.4449350014409,"2","2"
"3118","311811","1","3",10.5308912754712,11.3101846954383,11.3149526701018,"2","2"
"3118","311812","1","5",11.3224394541939,5.9649846515375,13.5814057656635,"2","2"
"3118","311813","1","4",12.4033436659371,9.12504002340337,13.1920624581416,"2","2"
"3118","311814","1","4",6.22597894213326,10.3083799073361,11.2662537037369,"2","2"
"3118","311815","2","2",5.77300493548811,5.9649846515375,15.5092644957646,"2","2"
"3118","311816","1","2",12.6463774026311,11.3101846954383,11.5548431968001,"2","2"
"3118","311817","2","5",15.1262343951665,5.9649846515375,9.44693828703316,"2","2"
"3118","311818","2","4",11.766757150897,9.239339898556,11.4295686009815,"2","2"
"3118","311819","1","3",12.6463774026311,9.239339898556,10.3018373002812,"2","2"
"3118","311820","2","5",15.1262343951665,9.5172454773583,12.2006500329558,"2","2"
"3118","311821","1","3",14.2281792504841,7.27831262878105,13.141289836585,"2","2"
"3118","311822","1","6",12.1978209853264,9.4769043449516,NA,"2","2"
"3118","311823","1","2",12.8691801896736,7.16401275362845,11.2662537037369,"2","2"
"3118","311824","2","3",12.7435059067314,8.97264018986657,10.4404443840718,"2","2"
"3118","311825","1","4",11.3765303042273,8.97264018986657,12.3539359770334,"2","2"
"3118","311826","2","3",14.0102690710501,NA,12.2024095410182,"2","2"
"3118","311827","1","4",11.3765303042273,5.9649846515375,13.4244397715291,"2","2"
"3118","311828","1","4",11.1666062910023,10.9045321973477,11.7232186613462,"2","2"
"3118","311829","2","2",13.7337505224306,6.1173844850743,10.3863100461312,"2","2"
"3118","311830","1","4",14.0388612753671,6.74715438542487,12.7150454460692,"2","2"
"3119","311901","1","6",11.3765303042273,10.6848971431329,13.7848831918194,"2","3"
"3119","311902","1","4",12.8691801896736,9.239339898556,11.3859193035968,"2","3"
"3119","311903","2","4",11.3765303042273,9.3491574256634,12.6741855685061,"2","3"
"3119","311904","1","4",12.8691801896736,8.58043473591159,11.7937142289941,"2","3"
"3119","311905","1","4",12.6798622145566,8.97264018986657,15.5092644957646,"2","3"
"3119","311906","1","6",11.7856884548979,10.1313271595507,11.2662537037369,"2","3"
"3119","311907","2","5",15.1262343951665,6.0882492227805,12.657050879561,"2","3"
"3119","311908","1","5",11.6195640409214,6.48045467673548,11.2662537037369,"2","3"
"3119","311909","2","4",11.6520536860383,5.9649846515375,15.1431928913326,"2","3"
"3119","311912","1","3",14.8845003041232,14.8602043472365,15.5092644957646,"2","3"
"3119","311913","1","5",NA,7.89687665901862,11.5703495523718,"2","3"
"3119","311914","2","4",11.766757150897,5.9649846515375,15.5092644957646,"2","3"
"3119","311915","1","6",11.1872123291103,8.84713444460098,12.7203611122851,"2","3"
"3119","311917","2","3",12.713635449548,8.3025291571092,11.4295686009815,"2","3"
"3119","311918","1","5",8.19081807283447,11.3101846954383,15.5092644957646,"2","3"
"3119","311919","2","5",14.2281792504841,6.35719010549249,10.4146550609646,"2","3"
"3119","311920","2","6",7.52498546647059,11.3101846954383,15.5092644957646,"2","3"
"3119","311921","2","4",13.3015319014847,9.362604469799,13.3139128239224,"2","3"
"3119","311922","1","6",15.1262343951665,8.3025291571092,15.0250130487911,"2","3"
"3119","311923","1","4",12.8356953777482,6.0882492227805,14.23501042662,"2","3"
"3119","311924","1","5",11.3765303042273,5.9649846515375,11.2662537037369,"2","3"
"3119","311925","1","5",12.8691801896736,9.09590476110957,11.2662537037369,"2","3"
"3119","311926","1","4",11.5439543638546,9.3782926879572,9.58471745986804,"2","3"
"3120","312002","2","5",13.2025324435599,11.9690898580826,12.8035167482747,"2","1"
"3120","312003","2","5",9.30433559699424,9.09590476110957,13.3460178606709,"2","1"
"3120","312004","1","5",10.9656974194496,10.8574675428731,14.7180216703321,"2","1"
"3120","312005","1","4",11.766757150897,11.85478998293,13.2093981827862,"2","1"
"3120","312006","1","5",13.1122139263677,10.9829732881387,12.7498493917713,"2","1"
"3120","312007","1","4",13.5914596445788,7.27831262878105,11.9808324884015,"2","1"
"3120","312008","2","6",11.7856884548979,6.75836025553787,12.4593597657658,"2","1"
"3120","312009","1","6",12.0084912419403,9.362604469799,12.894113470363,"2","1"
"3120","312010","1","4",11.1334965675332,8.97264018986657,15.5092644957646,"2","1"
"3120","312011","2","5",11.766757150897,7.77361208777562,11.2662537037369,"2","1"
"3120","312012","2","4",13.8010085693475,6.1173844850743,12.6119967723133,"2","1"
"3120","312013","1","6",11.766757150897,8.97264018986657,12.5297597256763,"2","1"
"3120","312014","1","3",11.8557877907074,8.97264018986657,11.5703495523718,"2","1"
"3120","312015","1","4",14.2281792504841,6.36615480158288,13.3742050887923,"2","1"
"3120","312016","2","5",NA,NA,NA,"2","1"
"3120","312017","1","4",11.1872123291103,11.85478998293,11.2662537037369,"2","1"
"3120","312018","1","5",11.766757150897,8.97264018986657,12.4098620233895,"2","1"
"3120","312019","1","6",13.1794719732846,8.69473461106419,12.8347219442504,"2","1"
"3120","312020","1","4",11.3765303042273,10.4092327383531,9.61239401772617,"2","1"
"3120","312021","2","4",10.0847892903337,11.1712319060371,13.0798932756768,"2","1"
"3120","312022","1","6",13.3002322558339,6.48045467673548,13.0875255513583,"2","1"
"3120","312023","1","4",11.1872123291103,9.4029456022058,10.9396322366846,"2","1"
"3120","312025","1","3",11.1872123291103,12.2447542628624,14.5048242009653,"2","1"
"3120","312026","1","5",12.6261464529796,10.6759324470425,11.3943176870548,"2","1"
"3120","312027","1","4",11.766757150897,6.35719010549249,13.6649044347033,"2","1"
"3120","312028","1","4",13.1122139263677,9.373810339912,12.7639995113486,"2","1"
"3121","312101","1","3",11.3765303042273,9.362604469799,12.0455082787029,"3","2"
"3121","312102","2","3",12.8691801896736,9.08694006501917,13.8175851697296,"3","2"
"3121","312103","1","6",14.0388612753671,7.70861804112023,12.2860242427911,"3","2"
"3121","312104","1","3",12.8691801896736,12.2604424810206,10.8860831548619,"3","2"
"3121","312105","1","5",NA,NA,NA,"3","2"
"3121","312106","1","4",15.1262343951665,7.97531774980961,11.5760913694258,"3","2"
"3121","312107","1","4",13.6116905942305,9.6696453108951,12.3816987694177,"3","2"
"3121","312108","1","4",11.3765303042273,9.362604469799,12.4098620233895,"3","2"
"3121","312109","1","5",12.8691801896736,7.43071246231784,12.3725590665349,"3","2"
"3122","312201","1","3",14.9369164200495,5.9649846515375,14.5807624966738,"3","2"
"3122","312202","1","5",12.2528246242852,9.00177545216037,15.1972125500042,"3","2"
"3122","312203","1","4",11.1872123291103,11.3393199577321,10.7365705725462,"3","2"
"3122","312204","1","4",8.38084707920132,8.82920505242018,9.26023724193522,"3","2"
"3122","312205","1","2",11.4425004737624,8.97264018986657,12.4426284833446,"3","2"
"3122","312206","1","4",14.6938826833554,8.81799918230718,14.4046428233729,"3","2"
"3122","312207","1","4",11.3009206271605,11.1712319060371,14.1060574064195,"3","2"
"3122","312208","1","6",12.0084912419403,8.69473461106419,13.708696919548,"3","2"
"3122","312209","1","3",7.92673454276573,12.370260008128,NA,"3","2"
"3122","312210","1","6",12.4772786088968,9.362604469799,15.5092644957646,"3","2"
"3122","312211","1","3",14.6938826833554,5.9649846515375,14.9929080120427,"3","2"
"3122","312212","2","2",6.16636149411649,12.0744250371448,15.1710669030226,"3","2"
"3122","312213","1","5",13.147528804601,6.88610717482606,12.7302993870552,"3","2"
"3122","312214","2","3",9.71349374766483,9.6203394823979,12.5275964258864,"3","2"
"3122","312215","2","4",11.3967612538789,6.24289023033989,9.90218690416552,"3","2"
"3122","312216","2","4",9.11817645308368,11.978054554173,12.9453707208017,"3","2"
"3122","312217","1","4",9.52502951917828,11.1869201241953,14.267562431593,"3","2"
"3122","312218","1","4",15.1262343951665,10.0461625466919,14.3143989256733,"3","2"
"3122","312219","1","3",14.9369164200495,8.81799918230718,10.9089427039962,"3","2"
"3122","312220","2","5",NA,NA,NA,"3","2"
"3123","312301","1","4",13.2824675066186,6.39529006387668,12.097810077629,"2","2"
"3123","312302","1","4",13.1122139263677,8.3518349856064,14.4593119375221,"2","2"
"3123","312303","1","4",11.5237234142029,8.84713444460098,9.62021966539086,"2","2"
"3123","312304","1","5",13.4021416694618,12.8050477685124,11.4015847306433,"2","2"
"3123","312305","1","3",11.6677576929722,11.9690898580826,12.456211821356,"2","2"
"3123","312306","1","4",11.1872123291103,12.3993952704218,9.59710470644564,"2","2"
"3123","312307","1","5",11.1537275171848,10.5907678341837,11.2433663584675,"2","2"
"3123","312308","1","3",11.5774391757801,10.4383680006469,11.8322172688302,"2","2"
"3123","312309","1","4",15.1262343951665,8.84713444460098,15.0300736160925,"2","2"
"3123","312311","1","5",11.6182643952706,10.0170272843981,11.2662537037369,"2","2"
"3123","312312","2","4",12.6463774026311,6.1173844850743,12.9169883256829,"2","2"
"3123","312313","1","6",11.5774391757801,9.362604469799,13.0253233308592,"2","2"
"3123","312316","1","3",7.62552656763735,11.3101846954383,10.9283200784752,"2","2"
"3123","312318","1","5",10.0847892903337,9.2774398569402,10.3136001984118,"2","2"
"3123","312319","1","3",13.5730247516305,8.97264018986657,13.0469723224241,"2","2"
"3123","312320","1","2",15.1262343951665,8.58043473591159,10.320239185677,"2","2"
"3124","312401","2","5",14.8845003041232,5.9649846515375,15.5092644957646,"2","2"
"3124","312402","1","4",12.524317474431,11.9690898580826,14.2366058437091,"2","2"
"3124","312403","1","2",13.382540221728,6.1173844850743,9.96372963250941,"2","2"
"3124","312404","1","4",14.9369164200495,8.3025291571092,14.0781094938487,"2","2"
"3124","312405","2","4",10.9106937804908,5.9649846515375,12.8871085654295,"2","2"
"3124","312406","1","6",10.5145534791123,10.7050677093363,11.7941435497738,"2","2"
"3124","312407","1","3",10.7956858367898,8.69473461106419,9.42738450170875,"2","2"
"3124","312408","1","5",13.795827538673,11.978054554173,12.6971067762619,"2","2"
"3124","312409","1","3",13.3162407416101,11.8256547206362,11.2662537037369,"2","2"
"3124","312410","1","2",12.6463774026311,5.9649846515375,11.1448031445852,"2","2"
"3124","312411","1","6",14.6938826833554,6.63285451027227,13.628190046178,"2","2"
"3124","312412","1","4",13.3686568575364,11.5768844041277,12.6965071788208,"2","2"
"3124","312413","1","3",14.6938826833554,6.66198977256607,12.6594443255915,"2","2"
"3124","312414","1","4",11.1872123291103,10.2837269930875,10.6656122649131,"2","2"
"3124","312415","1","4",11.3765303042273,12.6235126726818,11.2662537037369,"2","2"
"3124","312416","2","3",14.2818950120612,6.1173844850743,11.5033162945389,"2","2"
"3124","312417","1","3",14.7475984449325,9.00177545216037,13.4520722980806,"2","2"
"3124","312418","2","5",11.6182643952706,8.97264018986657,10.8725989788516,"2","2"
"3124","312419","1","3",13.1484415935264,11.5118903574723,13.9141307766217,"2","2"
"3124","312420","2","3",11.1334965675332,8.84713444460098,9.93117762753634,"2","2"
"3125","312501","2","4",13.795827538673,9.362604469799,11.834145415582,"2","1"
"3125","312502","1","3",14.6951823290062,9.00177545216037,12.3646029694093,"2","1"
"3125","312503","2","2",10.326523381377,9.2483045946464,14.6364188912073,"2","1"
"3125","312505","1","5",11.412757971386,12.0923544293256,12.2296960303824,"2","1"
"3125","312506","1","5",15.1262343951665,14.4702400673041,13.3112987372219,"2","1"
"3125","312507","1","4",14.4942734574534,6.24289023033989,12.7349203766636,"2","1"
"3125","312508","1","4",14.8845003041232,8.19943515206961,14.8785471800774,"2","1"
"3125","312510","2","3",12.5040865247794,8.4571701646686,12.5563403777798,"2","1"
"3125","312511","1","3",12.9422023437079,7.04074818238546,10.6295444161749,"2","1"
"3126","312601","1","3",14.2281792504841,5.9649846515375,12.9558165090719,"3","2"
"3126","312602","1","4",14.398432830735,11.9690898580826,13.1373168476013,"3","2"
"3126","312603","1","3",14.9369164200495,10.5526678757995,14.7180216703321,"3","2"
"3126","312604","1","5",11.1334965675332,12.4643893170772,10.9542017579764,"3","2"
