"IDSCHOOL","IDTEACH","TT3G01","TCHAGEGR","T3JOBSA","T3WELS","SCHLOC"
"3093","309316","1","4",9.35905081288711,7.59659258998962,"2"
"3093","309317","1","6",12.7307824651146,7.79182995051799,"2"
"3093","309318","1","5",11.1872123291103,8.91552942555903,"2"
"3093","309319","2","4",NA,NA,"2"
"3094","309401","1","3",11.766757150897,9.25611015448074,"3"
"3094","309402","1","4",13.8344933812729,8.2799233518389,"3"
"3094","309403","2","4",13.8344933812729,7.74410526238883,"3"
"3094","309404","1","4",14.8845003041232,7.93717331891133,"3"
"3094","309405","1","4",11.3765303042273,10.4752590057801,"3"
"3094","309406","2","3",14.2818950120612,7.59659258998962,"3"
"3094","309407","1","3",12.4034767568023,8.2799233518389,"3"
"3094","309408","1","4",12.8691801896736,7.93717331891133,"3"
"3094","309410","1","3",14.9369164200495,10.1346782768583,"3"
"3094","309411","2","3",14.9369164200495,7.59659258998962,"3"
"3094","309412","1","6",10.7202092505882,7.79182995051799,"3"
"3094","309413","1","4",11.1334965675332,10.6227716781793,"3"
"3094","309414","1","3",NA,NA,"3"
"3094","309415","1","5",11.766757150897,8.76801675315982,"3"
"3094","309416","1","5",11.8708259414156,9.49907220313824,"3"
"3094","309417","2","3",8.0157534143071,15.0633369781967,"3"
"3094","309418","2","5",12.5599616632472,10.4752590057801,"3"
"3094","309419","2","5",10.347129419485,7.93717331891133,"3"
"3094","309420","1","4",11.388121200663,7.93717331891133,"3"
"3095","309501","1","5",10.9656974194496,11.3061024400285,"3"
"3095","309502","1","5",11.3765303042273,9.30383484260989,"3"
"3095","309503","2","3",15.1262343951665,7.79182995051799,"3"
"3095","309504","1","4",14.2281792504841,7.44907991759041,"3"
"3095","309505","2","5",11.7856884548979,8.2799233518389,"3"
"3095","309506","1","6",11.2510113534858,8.2799233518389,"3"
"3095","309507","1","5",12.0300218372428,7.59659258998962,"3"
"3095","309508","1","5",14.6938826833554,7.79182995051799,"3"
"3095","309509","1","3",13.1122139263677,8.42526672023224,"3"
"3095","309510","1","4",11.0913717023919,11.9438778177545,"3"
"3095","309511","2","3",13.8344933812729,7.59659258998962,"3"
"3095","309512","1","3",12.9594987068658,10.2821909492576,"3"
"3095","309513","1","4",14.9369164200495,7.59659258998962,"3"
"3095","309514","1","6",11.6182643952706,7.59659258998962,"3"
"3095","309515","1","3",12.7366959198233,11.8419205294786,"3"
"3095","309516","1","5",14.8832006584724,11.5013398005569,"3"
"3095","309517","2","5",11.3765303042273,12.6727639637271,"3"
"3095","309518","1","4",14.6938826833554,10.6227716781793,"3"
"3095","309519","1","5",15.1262343951665,7.59659258998962,"3"
"3095","309520","1","4",10.5145534791123,7.59659258998962,"3"
"3096","309601","1","6",11.7869881005487,7.59659258998962,"2"
"3096","309602","2","5",11.5439543638546,10.1346782768583,"2"
"3096","309603","2","6",11.8410789505821,7.93717331891133,"2"
"3096","309604","1","5",11.3765303042273,7.59659258998962,"2"
"3096","309605","2","6",11.4302460658044,7.93717331891133,"2"
"3096","309606","1","5",13.3552476630618,8.08468599131054,"2"
"3096","309607","1","4",9.15194968807509,8.76801675315982,"2"
"3096","309608","1","4",11.3765303042273,7.93717331891133,"2"
"3096","309609","2","6",11.1872123291103,10.1346782768583,"2"
"3096","309610","1","5",10.9978943539933,8.08468599131054,"2"
"3096","309611","1","4",10.5145534791123,10.1346782768583,"2"
"3096","309612","1","5",14.8845003041232,8.42743602423811,"2"
"3096","309613","1","5",12.9364382365905,7.93717331891133,"2"
"3096","309614","1","5",10.7213640371047,8.08468599131054,"2"
"3096","309615","1","5",13.5927592902296,7.93717331891133,"2"
"3096","309616","1","4",13.1122139263677,7.59659258998962,"2"
"3096","309617","1","4",11.2078183672183,10.1346782768583,"2"
"3096","309618","1","4",10.4771755138941,7.93717331891133,"2"
"3096","309619","1","4",12.8691801896736,7.93717331891133,"2"
"3096","309620","1","4",10.6445995735214,7.59659258998962,"2"
"3097","309701","1","5",10.9428789467654,11.4536151124278,"2"
"3097","309702","1","3",12.1937947411685,10.1346782768583,"2"
"3097","309703","1","6",9.03954103567565,8.76801675315982,"2"
"3097","309704","1","3",11.1334965675332,10.1346782768583,"2"
"3097","309706","1","3",13.7421117770959,9.10859748208153,"2"
"3097","309707","1","3",NA,7.93717331891133,"2"
"3097","309708","1","5",NA,NA,"2"
"3097","309709","1","5",14.9369164200495,7.74410526238883,"2"
"3097","309710","1","6",11.8191732668234,9.25611015448074,"2"
"3097","309713","1","5",10.5170079112796,9.79192824393084,"2"
"3097","309716","1","6",10.0847892903337,8.42743602423811,"2"
"3097","309718","1","3",10.9441785924162,8.42526672023224,"2"
"3097","309719","1","5",13.5149489468556,10.1346782768583,"2"
"3097","309721","1","4",11.0114366393331,8.76801675315982,"2"
"3097","309723","1","3",11.1872123291103,9.79192824393084,"2"
"3097","309724","2","4",14.6414665674291,8.91552942555903,"2"
"3098","309801","1","6",11.5774391757801,8.91552942555903,"3"
"3098","309802","1","4",13.8344933812729,8.42743602423811,"3"
"3098","309803","2","4",15.1262343951665,7.59659258998962,"3"
"3098","309804","1","5",11.5774391757801,8.08468599131054,"3"
"3098","309805","1","3",15.1262343951665,7.79182995051799,"3"
"3098","309806","2","5",13.2012327979091,11.7941958413495,"3"
"3098","309807","2","6",11.353469833952,9.25611015448074,"3"
"3098","309808","1","4",8.15848804742554,14.1392134716957,"3"
"3098","309809","1","5",11.3009206271605,8.76801675315982,"3"
"3098","309810","1","4",7.62552656763735,11.2583777518994,"3"
"3098","309811","1","6",NA,12.8202766361263,"3"
"3098","309812","2","4",11.1321969218825,13.0133446926488,"3"
"3098","309813","2","3",13.1471419478757,8.91552942555903,"3"
"3098","309814","1","4",13.0119148227921,7.59659258998962,"3"
"3098","309815","1","3",14.4723795419637,8.2799233518389,"3"
"3098","309816","1","4",9.11817645308368,13.160857365048,"3"
"3098","309817","1","5",14.0388612753671,8.08468599131054,"3"
"3098","309818","1","6",8.5921394048874,13.5036073979756,"3"
"3098","309820","1","3",NA,NA,"3"
"3099","309901","2","4",12.8691801896736,10.1346782768583,"2"
"3099","309902","1","5",11.598045213888,8.08468599131054,"2"
"3099","309904","2","4",9.61765312094641,10.3299156373867,"2"
"3099","309906","1","5",11.3765303042273,10.6227716781793,"2"
"3099","309907","1","5",11.1872123291103,7.93717331891133,"2"
"3099","309908","1","6",13.0774294687915,11.4536151124278,"2"
"3099","309909","1","6",11.766757150897,7.93717331891133,"2"
"3099","309911","1","4",NA,NA,"2"
"3099","309912","1","5",11.5774391757801,10.1346782768583,"2"
"3099","309913","1","6",9.80957038736496,10.1346782768583,"2"
"3099","309914","1","4",11.1872123291103,8.08468599131054,"2"
"3099","309918","1","5",11.5774391757801,10.9655217111068,"2"
"3099","309919","1","6",13.3015319014847,8.57494869663732,"2"
"3099","309920","2","5",11.4289464201536,11.8419205294786,"2"
"3100","310001","1","4",11.1537275171848,10.4752590057801,"3"
"3100","310002","2","5",14.9369164200495,8.42526672023224,"3"
"3100","310003","1","5",11.3765303042273,7.44907991759041,"3"
"3100","310004","1","4",13.767235334356,10.2821909492576,"3"
"3100","310005","1","3",13.8726037705254,12.2844585466763,"3"
"3100","310006","1","4",15.1262343951665,7.44907991759041,"3"
"3100","310007","1","4",14.2818950120612,9.30383484260989,"3"
"3100","310008","1","3",12.4034767568023,10.4752590057801,"3"
"3100","310009","1","4",12.8691801896736,8.08468599131054,"3"
"3100","310010","2","5",12.713635449548,8.76801675315982,"3"
"3100","310011","2","5",11.3765303042273,7.93717331891133,"3"
"3100","310012","1","5",11.6195640409214,7.93717331891133,"3"
"3100","310013","2","5",8.96263171295808,12.8202766361263,"3"
"3100","310014","1","4",14.6938826833554,8.08468599131054,"3"
"3100","310015","2","5",11.3765303042273,7.93717331891133,"3"
"3100","310017","1","6",12.4754943204625,10.4752590057801,"3"
"3100","310018","1","5",13.8495433002501,10.6249409821851,"3"
"3100","310019","2","3",12.7366959198233,9.15632217021068,"3"
"3100","310020","2","6",10.9656974194496,10.1346782768583,"3"
"3101","310101","1","5",12.0084912419403,10.6227716781793,"2"
"3101","310102","1","5",11.3765303042273,10.4752590057801,"2"
"3101","310103","1","5",14.903431608124,9.98716560445914,"2"
"3101","310104","2","6",9.88388041878099,11.0110770952301,"2"
"3101","310105","1","6",15.1262343951665,9.25611015448074,"2"
"3101","310106","1","5",11.4755297621522,10.4752590057801,"2"
"3101","310107","1","6",14.7475984449325,10.0869535887292,"2"
"3101","310108","1","6",11.3765303042273,7.93717331891133,"2"
"3101","310109","1","5",10.252213349961,9.25611015448074,"2"
"3101","310110","2","4",13.1793388824194,10.0869535887292,"2"
"3101","310111","1","4",10.9441785924162,7.93717331891133,"2"
"3101","310112","1","6",12.9364382365905,8.76801675315982,"2"
"3101","310113","1","4",14.2830497985777,9.79192824393084,"2"
"3101","310114","1","5",9.94075501156448,10.1346782768583,"2"
"3101","310115","1","5",14.2818950120612,7.93717331891133,"2"
"3101","310116","1","4",13.3552476630618,10.2821909492576,"2"
"3101","310117","1","4",10.0426644251924,9.25611015448074,"2"
"3101","310118","2","6",12.1965213396756,7.44907991759041,"2"
"3101","310119","1","3",11.0431780503411,11.9894332018778,"2"
"3101","310120","1","2",13.3015319014847,8.91552942555903,"2"
"3101","310121","1","6",11.5237234142029,8.76801675315982,"2"
"3101","310122","1","5",14.9369164200495,7.93717331891133,"2"
"3101","310123","1","4",13.7794897423141,7.59659258998962,"2"
"3101","310124","1","6",13.6451754061559,8.62050408076061,"2"
"3101","310125","1","6",10.0175312434169,10.1346782768583,"2"
"3101","310126","1","4",11.3765303042273,8.76801675315982,"2"
"3102","310201","1","4",10.9106937804908,11.4536151124278,"2"
"3102","310202","1","4",14.0388612753671,NA,"2"
"3102","310203","2","4",13.1122139263677,8.08468599131054,"2"
"3102","310204","2","3",12.713635449548,8.76801675315982,"2"
"3102","310205","1","5",9.39781294539282,11.3061024400285,"2"
"3102","310206","1","4",11.766757150897,9.15632217021068,"2"
"3102","310207","1","6",NA,NA,"2"
"3102","310208","1","5",11.1872123291103,8.2799233518389,"2"
"3102","310209","2","6",11.1872123291103,10.1346782768583,"2"
"3102","310210","1","5",9.82633054620613,10.4752590057801,"2"
"3102","310211","1","4",11.0442579397362,7.59659258998962,"2"
"3102","310212","1","2",15.1262343951665,7.59659258998962,"2"
"3102","310213","1","4",11.766757150897,12.8202766361263,"2"
"3102","310214","2","2",14.4521485923121,7.93717331891133,"2"
"3102","310215","1","4",12.3234086028783,10.4752590057801,"2"
"3102","310216","2","5",13.8344933812729,8.08468599131054,"2"
"3102","310217","1","5",11.3009206271605,10.1346782768583,"2"
"3102","310218","2","5",5.77300493548811,7.89161793478804,"2"
"3102","310219","1","3",12.8154644280965,7.93717331891133,"2"
"3102","310220","1","3",14.9369164200495,8.08468599131054,"2"
"3102","310221","1","5",11.7856884548979,11.4536151124278,"2"
"3102","310222","1","5",12.6261464529796,8.42526672023224,"2"
"3102","310223","1","6",12.1344657162176,10.2821909492576,"2"
"3102","310224","1","4",11.3546363887376,8.76801675315982,"2"
"3102","310225","1","4",15.1262343951665,8.08468599131054,"2"
"3102","310226","1","5",14.714113633007,7.93717331891133,"2"
"3102","310227","1","4",13.5914596445788,7.59659258998962,"2"
"3102","310228","1","5",7.92673454276573,10.963352407101,"2"
"3102","310229","1","4",NA,NA,"2"
"3103","310301","1","3",14.9369164200495,7.44907991759041,"2"
"3103","310302","1","4",13.0584981647906,9.45134751500914,"2"
"3103","310303","1","5",13.4021416694618,8.91552942555903,"2"
"3103","310304","1","3",11.3765303042273,7.59659258998962,"2"
"3103","310305","1","4",5.79362723032218,13.160857365048,"2"
"3103","310306","1","6",11.7869881005487,8.42526672023224,"2"
"3103","310307","1","3",11.1872123291103,10.1346782768583,"2"
"3103","310308","1","4",10.272819388069,8.2799233518389,"2"
"3103","310309","1","3",12.8691801896736,10.1346782768583,"2"
"3103","310310","1","2",14.5595683471972,7.59659258998962,"2"
"3103","310311","1","5",11.82911296569,7.93717331891133,"2"
"3103","310312","1","4",12.8356953777482,7.93717331891133,"2"
"3103","310313","1","5",8.2381811128932,12.5252512913279,"2"
"3103","310314","1","3",9.80827074171419,11.8419205294786,"2"
"3103","310316","2","6",12.3031776532267,10.1346782768583,"2"
"3103","310317","1","5",9.22742627427666,13.160857365048,"2"
"3103","310318","1","5",10.0513044784083,10.1346782768583,"2"
"3103","310319","1","5",10.1037205943346,11.9894332018778,"2"
"3103","310320","1","4",11.766757150897,7.93717331891133,"2"
"3103","310321","1","5",11.1537275171848,11.3061024400285,"2"
"3103","310322","1","5",10.9106937804908,9.10859748208153,"2"
"3103","310323","1","6",10.9211181221409,10.577216294056,"2"
"3103","310324","2","5",13.076290939001,10.6227716781793,"2"
"3103","310325","1","5",10.272819388069,7.93717331891133,"2"
"3103","310326","1","5",10.532190921122,8.2799233518389,"2"
"3103","310327","2","3",12.0681204582262,10.1346782768583,"2"
"3104","310401","1","6",15.1262343951665,7.59659258998962,"2"
"3104","310402","1","5",15.1262343951665,7.59659258998962,"2"
"3104","310403","1","3",14.8845003041232,7.89161793478804,"2"
"3104","310404","1","4",10.5152527420931,9.1107667860874,"2"
"3104","310405","2","5",12.6934044998964,7.59659258998962,"2"
"3104","310406","1","4",11.3765303042273,7.59659258998962,"2"
"3104","310407","1","5",11.3765303042273,7.74410526238883,"2"
"3104","310408","1","5",13.3497255535355,8.57494869663732,"2"
"3104","310409","1","5",13.386294299546,9.98716560445914,"2"
"3104","310410","1","5",13.0584981647906,9.64441557153164,"2"
"3104","310411","1","6",13.5445656381788,8.42743602423811,"2"
"3104","310412","2","5",15.1262343951665,7.59659258998962,"2"
"3104","310413","1","4",14.0388612753671,10.1346782768583,"2"
"3104","310414","2","6",14.2281792504841,8.42743602423811,"2"
"3104","310415","1","4",11.5288411150753,7.59659258998962,"2"
"3104","310416","2","5",12.0084912419403,7.93717331891133,"2"
"3104","310417","1","5",15.1262343951665,7.89161793478804,"2"
"3104","310418","2","5",12.1989757718429,8.91552942555903,"2"
"3104","310419","1","5",9.30879407385146,7.59659258998962,"2"
"3104","310420","2","4",14.209114855618,8.96325411368818,"2"
"3105","310501","1","4",12.6934044998964,7.74410526238883,"1"
"3105","310502","1","4",12.180044467842,7.93717331891133,"1"
"3105","310504","1","5",10.6494921811299,7.93717331891133,"1"
"3105","310505","2","4",12.6463774026311,10.2821909492576,"1"
"3105","310506","1","4",10.8876333102155,10.4752590057801,"1"
"3105","310507","1","4",8.46833607576981,7.93717331891133,"1"
"3105","310508","2","3",11.0431780503411,10.6227716781793,"1"
"3105","310510","1","3",11.1537275171848,8.62050408076061,"1"
"3105","310511","1","6",11.3765303042273,7.93717331891133,"1"
"3105","310512","1","4",11.5439543638546,7.79182995051799,"1"
"3105","310513","1","5",8.22530233907572,10.6227716781793,"1"
"3105","310514","1","5",12.0084912419403,8.2799233518389,"1"
"3105","310515","1","6",10.8388101562469,10.4752590057801,"1"
"3105","310516","1","6",12.8691801896736,7.93717331891133,"1"
"3105","310518","2","6",11.5963704797809,8.13241067943969,"1"
"3105","310519","1","4",13.1122139263677,8.08468599131054,"1"
"3105","310520","1","4",11.1872123291103,8.2799233518389,"1"
"3105","310521","1","4",10.1837887482586,7.89161793478804,"1"
"3105","310522","2","6",11.5774391757801,7.79182995051799,"1"
"3105","310523","1","2",11.5439543638546,7.93717331891133,"1"
"3105","310524","1","4",8.14690891925883,7.79182995051799,"1"
"3105","310525","2","4",13.7434114227467,7.59659258998962,"1"
"3106","310601","1","6",NA,NA,"1"
"3106","310602","1","5",14.4710798963129,7.93717331891133,"1"
"3106","310603","1","3",12.9594987068658,7.59659258998962,"1"
"3106","310604","1","4",8.07810922910006,10.4752590057801,"1"
"3106","310605","1","5",11.3765303042273,12.8202766361263,"1"
"3106","310607","1","4",12.8154644280965,8.76801675315982,"1"
"3106","310608","1","6",12.4033436659371,10.2821909492576,"1"
"3106","310609","1","6",11.5439543638546,7.93717331891133,"1"
"3106","310610","1","4",11.4960977040982,7.93717331891133,"1"
"3106","310611","1","3",9.99447077314159,9.30383484260989,"1"
"3106","310612","2","3",13.524201597662,7.59659258998962,"1"
"3106","310613","1","4",13.0584981647906,10.3277463333808,"1"
"3106","310614","1","4",11.7869881005487,8.91552942555903,"1"
"3106","310615","1","4",12.9570442746985,8.2799233518389,"1"
"3106","310616","2","2",11.0913717023919,9.10859748208153,"1"
"3106","310618","1","3",10.1451229056587,11.9894332018778,"1"
"3106","310621","1","3",14.2818950120612,7.93717331891133,"1"
"3106","310622","1","4",14.6414665674291,7.59659258998962,"1"
"3106","310623","2","4",14.7157883671142,7.44907991759041,"1"
"3106","310624","1","3",11.598045213888,9.30383484260989,"1"
"3107","310701","2","6",10.9428789467654,11.6488524729561,"2"
"3107","310702","2","5",NA,NA,"2"
"3107","310703","1","5",10.9441785924162,7.93717331891133,"2"
"3107","310704","1","5",11.3765303042273,7.59659258998962,"2"
"3107","310705","1","6",13.3015319014847,8.76801675315982,"2"
"3107","310706","1","6",12.9364382365905,8.72246136903653,"2"
"3107","310707","1","4",9.88388041878099,10.1346782768583,"2"
"3107","310708","1","4",13.3015319014847,7.59659258998962,"2"
"3107","310709","1","6",7.67924232921443,11.4536151124278,"2"
"3107","310710","1","4",11.5237234142029,7.59659258998962,"2"
"3107","310712","2","5",9.4515287069699,10.0869535887292,"2"
"3107","310714","1","5",10.4636332285543,10.9655217111068,"2"
"3107","310715","2","6",15.1262343951665,7.93717331891133,"2"
"3107","310716","1","6",12.4558928727286,11.4536151124278,"2"
"3107","310717","1","5",NA,NA,"2"
"3107","310719","1","6",14.1610279665395,12.6727639637271,"2"
"3107","310720","1","6",12.0084912419403,7.59659258998962,"2"
"3108","310802","1","4",8.24682116610909,13.698844758504,"2"
"3108","310804","1","4",10.411217112628,13.160857365048,"2"
"3108","310805","1","3",11.1334965675332,7.93717331891133,"2"
"3108","310806","2","3",9.50970294540419,13.0133446926488,"2"
"3108","310807","2","5",12.8356953777482,12.3300139307995,"2"
"3108","310808","1","4",10.3177493887448,9.25611015448074,"2"
"3108","310809","1","5",6.5408800463451,13.0133446926488,"2"
"3108","310810","2","4",9.28573360357615,10.6227716781793,"2"
"3108","310811","1","5",9.36005540326123,10.6227716781793,"2"
"3108","310812","1","5",11.1872123291103,11.1130343835061,"2"
"3108","310813","1","4",11.0554324582991,7.93717331891133,"2"
"3108","310814","2","4",13.1133687128842,8.2799233518389,"2"
"3108","310815","2","4",13.3217628511363,8.2799233518389,"2"
"3108","310817","1","5",9.0176353519169,12.8202766361263,"2"
"3108","310818","1","3",14.6616975170807,7.93717331891133,"2"
"3108","310819","2","3",11.1334965675332,10.6227716781793,"2"
"3108","310820","1","4",11.1116026520435,10.4752590057801,"2"
"3109","310901","2","4",13.1122139263677,8.76801675315982,"1"
"3109","310902","1","3",14.2818950120612,7.59659258998962,"1"
"3109","310903","1","5",12.7471202614735,10.2821909492576,"1"
"3109","310904","2","4",11.766757150897,9.64441557153164,"1"
"3109","310905","1","6",12.0084912419403,13.160857365048,"1"
"3109","310906","1","3",11.5237234142029,7.59659258998962,"1"
"3109","310908","1","6",14.9369164200495,11.3061024400285,"1"
"3109","310909","1","5",12.2896353678869,8.76801675315982,"1"
"3109","310911","2","3",11.3902805775537,7.93717331891133,"1"
"3109","310912","1","5",11.5439543638546,10.6227716781793,"1"
"3109","310913","1","4",12.6261464529796,7.93717331891133,"1"
"3109","310914","1","4",12.9566691862421,7.59659258998962,"1"
"3109","310916","1","4",11.8410789505821,7.93717331891133,"1"
"3109","310917","1","6",14.2281792504841,7.59659258998962,"1"
"3109","310918","1","2",14.4521485923121,9.64441557153164,"1"
"3109","310919","1","3",10.0847892903337,10.6227716781793,"1"
"3110","311001","1","5",11.1872123291103,11.7941958413495,"2"
"3110","311002","1","6",11.6182643952706,9.79409754793664,"2"
"3110","311003","1","5",13.3849946538953,8.08468599131054,"2"
"3110","311004","1","4",11.5872340155124,8.42526672023224,"2"
"3110","311005","2","3",11.766757150897,7.59659258998962,"2"
"3110","311006","1","3",14.9369164200495,10.1346782768583,"2"
"3110","311008","1","5",11.6195640409214,8.2799233518389,"2"
"3110","311009","2","3",11.3765303042273,7.59659258998962,"2"
"3110","311011","1","3",11.3765303042273,9.30383484260989,"2"
"3110","311012","1","4",14.6938826833554,9.30383484260989,"2"
"3110","311013","1","6",13.2012327979091,10.6227716781793,"2"
"3110","311015","1","5",13.8344933812729,7.93717331891133,"2"
"3110","311016","1","4",13.3015319014847,7.93717331891133,"2"
"3110","311017","1","5",NA,7.93717331891133,"2"
"3110","311018","2","4",NA,NA,"2"
"3110","311019","1","3",14.9369164200495,7.59659258998962,"2"
"3110","311020","1","4",10.9656974194496,11.1130343835061,"2"
"3111","311101","2","6",13.3015319014847,10.1346782768583,"1"
"3111","311102","1","3",15.1262343951665,7.59659258998962,"1"
"3111","311103","2","1",12.6934044998964,7.44907991759041,"1"
"3111","311104","2","6",11.1537275171848,9.25611015448074,"1"
"3111","311105","1","4",15.1262343951665,7.93717331891133,"1"
"3111","311106","1","3",15.1262343951665,7.59659258998962,"1"
"3111","311107","2","4",11.3765303042273,8.08468599131054,"1"
"3111","311108","2","4",13.5743243972813,7.59659258998962,"1"
"3111","311109","1","4",11.3765303042273,10.1346782768583,"1"
"3111","311110","1","4",10.7011448557221,10.2821909492576,"1"
"3111","311111","2","3",11.1872123291103,7.93717331891133,"1"
"3111","311112","1","2",12.0097908875911,7.93717331891133,"1"
"3111","311113","1","4",12.470601712854,8.76801675315982,"1"
"3111","311114","1","4",13.3015319014847,7.59659258998962,"1"
"3111","311116","1","3",12.6463774026311,7.93717331891133,"1"
"3111","311118","1","5",12.2530666218763,8.76801675315982,"1"
"3111","311119","1","4",13.3015319014847,8.08468599131054,"1"
"3111","311120","2","3",11.1537275171848,10.6227716781793,"1"
"3112","311201","1","5",11.766757150897,7.59659258998962,"2"
"3112","311202","2","3",13.3686568575364,10.2821909492576,"2"
"3112","311203","2","5",14.5264703919971,7.89161793478804,"2"
"3112","311204","1","5",9.89547131521672,13.160857365048,"2"
"3112","311205","1","3",11.0431780503411,12.3300139307995,"2"
"3112","311206","1","3",13.3552476630618,8.08468599131054,"2"
"3112","311207","1","4",13.8160584883246,8.08468599131054,"2"
"3112","311208","1","4",13.3686568575364,7.93717331891133,"2"
"3112","311209","1","4",13.98514551379,7.59659258998962,"2"
"3112","311210","1","4",11.1872123291103,15.5037056913884,"2"
"3112","311211","1","5",12.9784300108666,10.6227716781793,"2"
"3112","311213","1","4",11.1321969218825,10.2821909492576,"2"
"3112","311214","1","5",11.7805074242234,8.2799233518389,"2"
"3112","311215","1","4",11.1104360972579,7.93717331891133,"2"
"3112","311216","1","4",9.36121018977776,10.1346782768583,"2"
"3112","311217","1","5",14.0388612753671,10.4752590057801,"2"
"3112","311218","1","3",11.6207188274379,7.93717331891133,"2"
"3112","311219","1","3",9.89763069210737,8.42526672023224,"2"
"3112","311220","1","5",11.8191732668234,10.6227716781793,"2"
"3112","311221","1","4",15.1262343951665,10.4752590057801,"2"
"3112","311223","1","3",10.8674023605638,9.64441557153164,"2"
"3112","311224","1","3",10.6160073692045,10.1346782768583,"2"
"3113","311301","1","5",NA,NA,"2"
"3113","311302","1","5",11.5774391757801,7.59659258998962,"2"
"3113","311303","1","5",9.69456244366398,7.93717331891133,"2"
"3113","311304","1","6",NA,NA,"2"
"3113","311305","2","3",10.0513044784083,10.6227716781793,"2"
"3113","311306","1","6",11.766757150897,8.2799233518389,"2"
"3113","311307","2","6",11.5237234142029,7.59659258998962,"2"
"3113","311308","1","5",12.0097908875911,8.08468599131054,"2"
"3113","311309","1","4",12.6463774026311,7.93717331891133,"2"
"3113","311310","1","4",11.1334965675332,10.2821909492576,"2"
"3113","311311","1","5",9.61765312094641,10.9655217111068,"2"
"3113","311312","2","6",NA,NA,"2"
"3113","311313","1","4",11.1872123291103,9.30383484260989,"2"
"3113","311314","2","4",13.3686568575364,7.74410526238883,"2"
"3113","311315","2","3",14.8832006584724,7.93717331891133,"2"
"3113","311316","2","3",4.65497652438689,15.5037056913884,"2"
"3113","311317","1","4",15.1262343951665,7.74410526238883,"2"
"3113","311318","1","3",11.3765303042273,7.93717331891133,"2"
"3113","311319","1","4",11.3765303042273,8.08468599131054,"2"
"3113","311320","2","5",13.110914280717,8.08468599131054,"2"
"3114","311401","2","4",NA,NA,"2"
"3114","311402","1","6",11.1872123291103,10.1346782768583,"2"
"3114","311403","2","6",11.5237234142029,10.4752590057801,"2"
"3114","311404","1","4",12.8894111393252,7.93717331891133,"2"
"3114","311405","1","2",9.69326279801321,12.7183193478504,"2"
"3114","311406","1","4",14.0388612753671,7.59659258998962,"2"
"3114","311409","1","6",12.470601712854,7.93717331891133,"2"
"3114","311410","1","6",11.1872123291103,12.4796959072046,"2"
"3114","311411","1","6",11.6195640409214,7.74410526238883,"2"
"3114","311412","1","5",13.2012327979091,8.91552942555903,"2"
"3114","311413","2","3",11.4302460658044,7.74410526238883,"2"
"3114","311414","1","6",15.1262343951665,10.2821909492576,"2"
"3114","311415","1","5",9.79356190158885,7.59659258998962,"2"
"3114","311416","1","5",11.6195640409214,7.74410526238883,"2"
"3114","311417","1","4",8.72890817321288,8.2799233518389,"2"
"3114","311418","1","5",12.8691801896736,8.76801675315982,"2"
"3114","311419","1","4",13.1244683343258,7.59659258998962,"2"
"3114","311420","1","4",14.6414665674291,10.1346782768583,"2"
"3115","311501","1","4",10.272819388069,10.7702843505785,"2"
"3115","311502","1","5",13.3015319014847,7.59659258998962,"2"
"3115","311503","1","4",10.5970760652036,11.8419205294786,"2"
"3115","311504","2","2",11.0109928840664,7.93717331891133,"2"
"3115","311505","1","2",11.3765303042273,10.4752590057801,"2"
"3115","311506","1","4",10.9322126075241,12.9677893085255,"2"
"3115","311507","1","4",11.5439543638546,7.93717331891133,"2"
"3115","311508","1","6",15.1262343951665,7.59659258998962,"2"
"3115","311509","1","4",11.1872123291103,12.8202766361263,"2"
"3115","311510","1","3",13.110914280717,8.2799233518389,"2"
"3115","311511","2","6",11.5439543638546,9.30383484260989,"2"
"3115","311512","1","5",11.1334965675332,9.64441557153164,"2"
"3115","311513","1","3",13.795827538673,7.59659258998962,"2"
"3115","311514","1","4",12.6463774026311,10.1346782768583,"2"
"3115","311515","2","3",11.5439543638546,7.93717331891133,"2"
"3115","311516","1","4",12.2610527880853,10.6227716781793,"2"
"3115","311517","2","2",11.1334965675332,8.76801675315982,"2"
"3115","311518","2","4",10.9428789467654,9.30383484260989,"2"
"3115","311519","1","5",14.0925770369442,7.59659258998962,"2"
"3115","311520","1","3",12.6274460986303,13.160857365048,"2"
"3116","311601","1","4",10.4771755138941,9.10859748208153,"1"
"3116","311602","1","3",14.6938826833554,7.93717331891133,"1"
"3116","311603","1","5",10.065429840191,12.6727639637271,"1"
"3116","311604","2","1",14.4712129871782,7.44907991759041,"1"
"3116","311605","1","5",12.8691801896736,7.59659258998962,"1"
"3116","311606","1","6",9.4515287069699,7.93717331891133,"1"
"3116","311607","1","3",13.8344933812729,8.76801675315982,"1"
"3116","311608","1","2",11.766757150897,10.3277463333808,"1"
"3116","311609","2","6",14.6616975170807,7.93717331891133,"1"
"3116","311610","1","5",11.3765303042273,10.2821909492576,"1"
"3116","311611","1","3",15.1262343951665,7.44907991759041,"1"
"3116","311612","2","5",9.11702166656715,10.1346782768583,"1"
"3116","311613","1","4",11.766757150897,8.91552942555903,"1"
"3116","311614","1","3",12.3031776532267,9.45134751500914,"1"
"3116","311615","2","2",11.3765303042273,8.62050408076061,"1"
"3116","311616","1","5",11.8397793049313,7.93717331891133,"1"
"3116","311617","1","3",13.795827538673,9.45134751500914,"1"
"3117","311701","1","5",11.3765303042273,10.1346782768583,"3"
